Dataset,Sample,Prediction
uwb_atcc,uwb_atcc/sample_2104.wav,calibra
uwb_atcc,uwb_atcc/sample_2105.wav,ruzyne tower csa nine two two lima ready for departure
uwb_atcc,uwb_atcc/sample_2106.wav,csa nine two two ruzyne tower roger
uwb_atcc,uwb_atcc/sample_2107.wav,klm one three five one contact ground one two one nine good bye one three one nine klm one two five one good day
uwb_atcc,uwb_atcc/sample_2108.wav,ruzyne tower november six eight zero call alfa ready upon reaching
uwb_atcc,uwb_atcc/sample_2109.wav,november six eight zero golf alfa tower number two
uwb_atcc,uwb_atcc/sample_2110.wav,number two
uwb_atcc,uwb_atcc/sample_2111.wav,austrian seven zero four runway three one cleared for takeoff wind one seven zero degrees three knots good by
uwb_atcc,uwb_atcc/sample_2112.wav,cleared takeoff runway three one austrian seven zero four good bye
uwb_atcc,uwb_atcc/sample_2113.wav,german wings seven papa vor
uwb_atcc,uwb_atcc/sample_2114.wav,three one
uwb_atcc,uwb_atcc/sample_2115.wav,german wings seven papa ruzyne tower roger
uwb_atcc,uwb_atcc/sample_2116.wav,two delta zulu line up runway three one
uwb_atcc,uwb_atcc/sample_2117.wav,line up runway three one csa csa two delta zulu
uwb_atcc,uwb_atcc/sample_2118.wav,ruzyne tower hello swedestar zero five two
uwb_atcc,uwb_atcc/sample_2119.wav,three one we re
uwb_atcc,uwb_atcc/sample_2120.wav,hello swedestar zero five two ruzyne tower
uwb_atcc,uwb_atcc/sample_2121.wav,ruzyne tower csa five zero
uwb_atcc,uwb_atcc/sample_2122.wav,csa five zero four ruzyne tower stop at holding point
uwb_atcc,uwb_atcc/sample_2123.wav,holding point
uwb_atcc,uwb_atcc/sample_2124.wav,tower good morning lufthansa two juliett whiskey ready
uwb_atcc,uwb_atcc/sample_2125.wav,good morning lufthansa two juliett whiskey ruzyne tower
uwb_atcc,uwb_atcc/sample_2126.wav,mission one zero seven papa runway three one clear to land wind calm cleared to land in alfa one papa thank you
uwb_atcc,uwb_atcc/sample_2127.wav,csa four delta romeo line up runway one three and wai
uwb_atcc,uwb_atcc/sample_2128.wav,line up runway one three and wait csa four delta romeo
uwb_atcc,uwb_atcc/sample_2129.wav,contract romeo golf
uwb_atcc,uwb_atcc/sample_2130.wav,golf bravo zulu stand echo one bravo sorry echo one alfa
uwb_atcc,uwb_atcc/sample_2131.wav,golf bravo zulu alfa stand contra
uwb_atcc,uwb_atcc/sample_2132.wav,easy three zero six five contact ruzyne ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_2133.wav,two zero six five
uwb_atcc,uwb_atcc/sample_2134.wav,swiss one two four alfa runway three one clear to land wind one eight zero degrees three knots
uwb_atcc,uwb_atcc/sample_2135.wav,clear to land three one swiss one two four alfa
uwb_atcc,uwb_atcc/sample_2136.wav,oscar kilo bravo yankee romeo
uwb_atcc,uwb_atcc/sample_2137.wav,bravo yankee romeo
uwb_atcc,uwb_atcc/sample_2138.wav,bravo yankee romeo
uwb_atcc,uwb_atcc/sample_2139.wav,bravo yankee romeo
uwb_atcc,uwb_atcc/sample_2140.wav,lufthansa nine lima charlie line up runway three one and wait
uwb_atcc,uwb_atcc/sample_2141.wav,line up and wait runway three one
uwb_atcc,uwb_atcc/sample_2142.wav,tower csa five charlie tango ils one three
uwb_atcc,uwb_atcc/sample_2143.wav,csa five charlie tango ruzyne tower continue approach
uwb_atcc,uwb_atcc/sample_2144.wav,approach
uwb_atcc,uwb_atcc/sample_2145.wav,csa three sierra lima contact ruzyne ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_2146.wav,one two one nine csa three sierra lima
uwb_atcc,uwb_atcc/sample_2147.wav,ruzyne tower csa seven three zero good morning again
uwb_atcc,uwb_atcc/sample_2148.wav,zero tower break break csa five one six runway three one cleared for takeoff wind calm
uwb_atcc,uwb_atcc/sample_2149.wav,three one cleared for takeoff csa five one six
uwb_atcc,uwb_atcc/sample_2150.wav,ruzyne tower c
uwb_atcc,uwb_atcc/sample_2151.wav,csa eight zero five ruzyne tower
uwb_atcc,uwb_atcc/sample_2152.wav,csa seven three zero ready yeah we are ready csa seven two zero
uwb_atcc,uwb_atcc/sample_2153.wav,line up runway three one lining up runway two one csa seven three zero
uwb_atcc,uwb_atcc/sample_2154.wav,tower csa nine one six holding point three one ready for depa
uwb_atcc,uwb_atcc/sample_2155.wav,csa nine one six tower line up three one
uwb_atcc,uwb_atcc/sample_2156.wav,line up three one csa nine one
uwb_atcc,uwb_atcc/sample_2157.wav,french navy five five alfa two reduce final departure ahead airbus three twenty
uwb_atcc,uwb_atcc/sample_2158.wav,five
uwb_atcc,uwb_atcc/sample_2159.wav,ruzyne tower
uwb_atcc,uwb_atcc/sample_2160.wav,eight zero two ready
uwb_atcc,uwb_atcc/sample_2161.wav,csa zero two tower
uwb_atcc,uwb_atcc/sample_2162.wav,csa nine one six runway three one cleared for takeoff wind two zero zero degrees three knots landing traffic three and half miles
uwb_atcc,uwb_atcc/sample_2163.wav,cleared for takeoff runway three one csa nine one six
uwb_atcc,uwb_atcc/sample_2164.wav,oscar
uwb_atcc,uwb_atcc/sample_2165.wav,oscar kilo uniform
uwb_atcc,uwb_atcc/sample_2166.wav,lufthansa two hotel tango hello establish three one
uwb_atcc,uwb_atcc/sample_2167.wav,lufthansa two hotel tango tower good morning runway three one clear to land wind one seven zero degrees three knots
uwb_atcc,uwb_atcc/sample_2168.wav,clear to land runway three one lufthansa two hotel tango
uwb_atcc,uwb_atcc/sample_2169.wav,el al five two two ready for
uwb_atcc,uwb_atcc/sample_2170.wav,five two two taxi via bravo delta holding point runway one three
uwb_atcc,uwb_atcc/sample_2171.wav,bravo delta holding point runway one three el al five
uwb_atcc,uwb_atcc/sample_2172.wav,csa six two two line up runway three one and wait you will be number two for departure number one romeo intersection
uwb_atcc,uwb_atcc/sample_2173.wav,ok line up runway three one and number two csa six two two
uwb_atcc,uwb_atcc/sample_2174.wav,csa seven nine zero line up runway three one number one
uwb_atcc,uwb_atcc/sample_2175.wav,line up runway three one csa seven nine
uwb_atcc,uwb_atcc/sample_2176.wav,lufthansa four tango papa runway one three clear to land wind zero four zero degrees six knots
uwb_atcc,uwb_atcc/sample_2177.wav,lufthansa four tango papa clear to land one three
uwb_atcc,uwb_atcc/sample_2178.wav,csa five mike bravo left lima and ground one two one decimal nine left via lima to one two two one
uwb_atcc,uwb_atcc/sample_2179.wav,one two one nine
uwb_atcc,uwb_atcc/sample_2180.wav,one two one nine
uwb_atcc,uwb_atcc/sample_2181.wav,lining up runway one three lot five two si
uwb_atcc,uwb_atcc/sample_2182.wav,ruzyne tower from csa seven zero two
uwb_atcc,uwb_atcc/sample_2183.wav,we are
uwb_atcc,uwb_atcc/sample_2184.wav,shortly ready for de
uwb_atcc,uwb_atcc/sample_2185.wav,roger
uwb_atcc,uwb_atcc/sample_2186.wav,csa five zero nine papa ground
uwb_atcc,uwb_atcc/sample_2187.wav,csa five zero nine
uwb_atcc,uwb_atcc/sample_2188.wav,lot five two si
uwb_atcc,uwb_atcc/sample_2189.wav,cleared for takeoff runway one three lot five two six
uwb_atcc,uwb_atcc/sample_2190.wav,seven zero two line up runway
uwb_atcc,uwb_atcc/sample_2191.wav,seven zero two
uwb_atcc,uwb_atcc/sample_2192.wav,ruzyne tower csa five four four
uwb_atcc,uwb_atcc/sample_2193.wav,csa five four four ruzyne tower hold short of runway one three hold short runway one two csa five four fi
uwb_atcc,uwb_atcc/sample_2194.wav,csa eight nine five runway one three clear to land wind three six zero degrees five knots
uwb_atcc,uwb_atcc/sample_2195.wav,runway one three clear to land csa
uwb_atcc,uwb_atcc/sample_2196.wav,lot five two one vacate via romeo expedite
uwb_atcc,uwb_atcc/sample_2197.wav,and
uwb_atcc,uwb_atcc/sample_2198.wav,tower csa six one eight good afternoon approaching holding point runway two four
uwb_atcc,uwb_atcc/sample_2199.wav,csa six one eight ruzyne tower taxi via runway two four and hold short of runway one three
uwb_atcc,uwb_atcc/sample_2200.wav,short of runway one three csa six one eight line up runway two
uwb_atcc,uwb_atcc/sample_2201.wav,ruzyne tower csa two mike delta
uwb_atcc,uwb_atcc/sample_2202.wav,csa two mike delta ruzyne tower
uwb_atcc,uwb_atcc/sample_2203.wav,csa five six zero runway one three cleared for takeoff wind zero six zero degrees six knots
uwb_atcc,uwb_atcc/sample_2204.wav,runway one three cleared for takeoff csa five six zero
uwb_atcc,uwb_atcc/sample_2205.wav,tower csa eight nine four csa nine four ruzyne tower roger
uwb_atcc,uwb_atcc/sample_2206.wav,ruzyne tower csa seven two charlie
uwb_atcc,uwb_atcc/sample_2207.wav,three one
uwb_atcc,uwb_atcc/sample_2208.wav,csa seven two charlie ruzyne tower roger
uwb_atcc,uwb_atcc/sample_2209.wav,aero flot one five zero runway three one cleared for takeoff wind zero nine zero degrees and five knots have a good day
uwb_atcc,uwb_atcc/sample_2210.wav,cleared for takeoff runway three one aero flot one five zero
uwb_atcc,uwb_atcc/sample_2211.wav,tower csa seven echo charlie delta holding short of one three
uwb_atcc,uwb_atcc/sample_2212.wav,csa seven echo charlie ruzyne tower are you ready
uwb_atcc,uwb_atcc/sample_2213.wav,and
uwb_atcc,uwb_atcc/sample_2214.wav,call me
uwb_atcc,uwb_atcc/sample_2215.wav,one
uwb_atcc,uwb_atcc/sample_2216.wav,morning sky travel one zero one zero
uwb_atcc,uwb_atcc/sample_2217.wav,sky travel one zero one zero ruzyne tower good morning
uwb_atcc,uwb_atcc/sample_2218.wav,swiss four six one foxtrot line up runway three one and wait
uwb_atcc,uwb_atcc/sample_2219.wav,lining up runway three one and wait
uwb_atcc,uwb_atcc/sample_2220.wav,wizz air five seven zero runway three one clear to land wind one seven zero degrees three knots
uwb_atcc,uwb_atcc/sample_2221.wav,tower lufthansa nine lima charlie hello we are ready
uwb_atcc,uwb_atcc/sample_2222.wav,lufthansa nine lima charlie roger stop at holding point landing traffic
uwb_atcc,uwb_atcc/sample_2223.wav,roger stop at holding
uwb_atcc,uwb_atcc/sample_2224.wav,tower klm five six tango
uwb_atcc,uwb_atcc/sample_2225.wav,klm five six tango ruzyne tower roger line up runway three one
uwb_atcc,uwb_atcc/sample_2226.wav,line up runway three one delta
uwb_atcc,uwb_atcc/sample_2227.wav,is the next to the right is that romeo or is that
uwb_atcc,uwb_atcc/sample_2228.wav,second to the right is romeo is if it s enough for you you may take romea or continue to lima
uwb_atcc,uwb_atcc/sample_2229.wav,ok we ll take romeo thank you klm
uwb_atcc,uwb_atcc/sample_2230.wav,roger
uwb_atcc,uwb_atcc/sample_2231.wav,csa four victor papa runway three one cleared for takeoff wind calm runway threeone cleared for take csa four victOR papa
uwb_atcc,uwb_atcc/sample_2232.wav,air france two four eight two runway one three clear to land wind zero six zero seven knots
uwb_atcc,uwb_atcc/sample_2233.wav,clear to land runway one three air france two fou
uwb_atcc,uwb_atcc/sample_2234.wav,aero flot one four three runway one three cleared to land wind zero six zero degrees seven knots
uwb_atcc,uwb_atcc/sample_2235.wav,clear to land runway one three aero flot one four three
uwb_atcc,uwb_atcc/sample_2236.wav,jobair zero eight one line up runway three one
uwb_atcc,uwb_atcc/sample_2237.wav,line up runway three one jobair zero
uwb_atcc,uwb_atcc/sample_2238.wav,csa eight zero three contact ruzyne ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_2239.wav,csa eight zero three one two one decimal nine
uwb_atcc,uwb_atcc/sample_2240.wav,emirates one four zero runway one three cleared for takeoff wind zero one zero degrees six knots good bye
uwb_atcc,uwb_atcc/sample_2241.wav,cleared for takeoff runway one three emirates one four zero
uwb_atcc,uwb_atcc/sample_2242.wav,november
uwb_atcc,uwb_atcc/sample_2243.wav,praha good day austrian seven zero four
uwb_atcc,uwb_atcc/sample_2244.wav,austrian seven zero four tower good morning
uwb_atcc,uwb_atcc/sample_2245.wav,southern air eight five zero zero turn right via delta and contact ground one two one nine good bye
uwb_atcc,uwb_atcc/sample_2246.wav,delta and ground one two one nine bye bye sierra eight five zero zero
uwb_atcc,uwb_atcc/sample_2247.wav,praha tower good morning lufthansa five mike echo
uwb_atcc,uwb_atcc/sample_2248.wav,runway three one
uwb_atcc,uwb_atcc/sample_2249.wav,lufthansa five mike echo tower continue approach runway three one and reduce your speed one more deaprture ahead
uwb_atcc,uwb_atcc/sample_2250.wav,lufthansa five mike echo continue and we are reducing speed
uwb_atcc,uwb_atcc/sample_2251.wav,csa two nine six ready ready csa
uwb_atcc,uwb_atcc/sample_2252.wav,line up runway one three
uwb_atcc,uwb_atcc/sample_2253.wav,line up runway one
uwb_atcc,uwb_atcc/sample_2254.wav,csa two nine six affirm
uwb_atcc,uwb_atcc/sample_2255.wav,csa three kilo foxtrot runway one three cleared for takeoff wind one six zero degrees two knots
uwb_atcc,uwb_atcc/sample_2256.wav,cleared for takeoff one three csa three kilo foxtrot
uwb_atcc,uwb_atcc/sample_2257.wav,tower csa seven nine zero can we take romeo
uwb_atcc,uwb_atcc/sample_2258.wav,csa seven nine zero ruzyne tower roger taxi via romeo
uwb_atcc,uwb_atcc/sample_2259.wav,ruzyne tower
uwb_atcc,uwb_atcc/sample_2260.wav,tower hello easy eight zero nine kilo delta sierra juliett
uwb_atcc,uwb_atcc/sample_2261.wav,oscar sierra juliett give way boeing seven three seven from left si
uwb_atcc,uwb_atcc/sample_2262.wav,ground one two one decimal ni
uwb_atcc,uwb_atcc/sample_2263.wav,and changing to one two one decimal nine
uwb_atcc,uwb_atcc/sample_2264.wav,csa four delta romeo
uwb_atcc,uwb_atcc/sample_2265.wav,csa four delta romeo ruzyne tower hold short of runway one three
uwb_atcc,uwb_atcc/sample_2266.wav,hold short of runway one three csa four delta romeo and we request full lenght
uwb_atcc,uwb_atcc/sample_2267.wav,roger so continue via lima
uwb_atcc,uwb_atcc/sample_2268.wav,continue via lima csa four delta romeo
uwb_atcc,uwb_atcc/sample_2269.wav,csa five alfa juliett runway one three cleared for takeoff wind zero four zero degrees three knots
uwb_atcc,uwb_atcc/sample_2270.wav,runway one three cleared for takeoff csa five alfa juliett
uwb_atcc,uwb_atcc/sample_2271.wav,tower csa five correction four charlie zulu holding short two two ready for departure one three
uwb_atcc,uwb_atcc/sample_2272.wav,csa four charlie zulu ruzyne tower roger
uwb_atcc,uwb_atcc/sample_2273.wav,swiss four nine eight yankee
uwb_atcc,uwb_atcc/sample_2274.wav,good evening swiss four nine eight yankee ruzyne tower runway one three cleared to land wind zero three zero degrees six knots clear to land one three
uwb_atcc,uwb_atcc/sample_2275.wav,tower good afternoon turkish one seven seven zero on lima to holding point runway two four
uwb_atcc,uwb_atcc/sample_2276.wav,good evening turkish one seven seven zero ruzyne tower hold short of runway one three
uwb_atcc,uwb_atcc/sample_2277.wav,hold short to runway one three turkish one seven seven zero
uwb_atcc,uwb_atcc/sample_2278.wav,wing one zero seven papa vacate to the right via golf and contact ruzyne ground one two one decimal nine good bye
uwb_atcc,uwb_atcc/sample_2279.wav,one two one nine thank you
uwb_atcc,uwb_atcc/sample_2280.wav,one zero seven five one
uwb_atcc,uwb_atcc/sample_2281.wav,ruzyne tower csa seven kilo golf established ils runway
uwb_atcc,uwb_atcc/sample_2282.wav,one three csa seven kilo golf runway one three clear to land wind zero six zero degrees five knots
uwb_atcc,uwb_atcc/sample_2283.wav,clear to land runway one three csa seven kilo golf
uwb_atcc,uwb_atcc/sample_2284.wav,tower csa
uwb_atcc,uwb_atcc/sample_2285.wav,csa seven three two zero
uwb_atcc,uwb_atcc/sample_2286.wav,ruzyne tower taxi to holding point runway three one via papa lima and runway two two
uwb_atcc,uwb_atcc/sample_2287.wav,tower good day easy eight three whiskey golf runway one three
uwb_atcc,uwb_atcc/sample_2288.wav,good evening easy eight three whiskey golf ruzyne tower runway one three cleared to la
uwb_atcc,uwb_atcc/sample_2289.wav,wind two one zero degrees
uwb_atcc,uwb_atcc/sample_2290.wav,clear to land
uwb_atcc,uwb_atcc/sample_2291.wav,one three
uwb_atcc,uwb_atcc/sample_2292.wav,roger seven whiskey so take runway zero four
uwb_atcc,uwb_atcc/sample_2293.wav,and contact ground one two one nine
uwb_atcc,uwb_atcc/sample_2294.wav,runway zero four one two one nine
uwb_atcc,uwb_atcc/sample_2295.wav,six four runway one
uwb_atcc,uwb_atcc/sample_2296.wav,wind zero nine zero degrees five knots
uwb_atcc,uwb_atcc/sample_2297.wav,cleared for takeoff one three csa
uwb_atcc,uwb_atcc/sample_2298.wav,csa one nine six two line up runway three one
uwb_atcc,uwb_atcc/sample_2299.wav,line up runway three one csa one nine six two
uwb_atcc,uwb_atcc/sample_2300.wav,roger
uwb_atcc,uwb_atcc/sample_2301.wav,mike echo mike lima india ruzyne tower hello roger
uwb_atcc,uwb_atcc/sample_2302.wav,mike
uwb_atcc,uwb_atcc/sample_2303.wav,roger
uwb_atcc,uwb_atcc/sample_2304.wav,csa one nine six two runway three one cleared for takeoff wind one nine zero degrees three knots
uwb_atcc,uwb_atcc/sample_2305.wav,runway three one cleared for takeoff csa one nine six two
uwb_atcc,uwb_atcc/sample_2306.wav,mike echo mike lima india line up runway three one and wait
uwb_atcc,uwb_atcc/sample_2307.wav,line up runway three one
uwb_atcc,uwb_atcc/sample_2308.wav,speed bird two zero uniform reduce minimum clean speed correction minimum approach spee
uwb_atcc,uwb_atcc/sample_2309.wav,speed bird two zero uniform
uwb_atcc,uwb_atcc/sample_2310.wav,air malta five three nine ready for immediate departure
uwb_atcc,uwb_atcc/sample_2311.wav,departure air malta five three nine rogerair malta four three nine line up runway one three line up one three
uwb_atcc,uwb_atcc/sample_2312.wav,csa seven four two runway one three cleared for takeoff wind zero four zero degrees three knots
uwb_atcc,uwb_atcc/sample_2313.wav,runway one three cleared for takeoff csa seven four two
